"","GSM524151.CEL.gz","GSM524152.CEL.gz","GSM524153.CEL.gz","GSM524154.CEL.gz","GSM524155.CEL.gz","GSM524156.CEL.gz","GSM524157.CEL.gz","GSM524158.CEL.gz","GSM524159.CEL.gz","GSM524160.CEL.gz","GSM524161.CEL.gz","GSM524162.CEL.gz","GSM524163.CEL.gz","GSM524164.CEL.gz","GSM524165.CEL.gz","GSM524166.CEL.gz","GSM524167.CEL.gz","GSM524168.CEL.gz","GSM524169.CEL.gz","GSM524170.CEL.gz"
"Hs.78871.0.S2_3p_at",9.93757290295767,10.0750831249445,9.78874022656809,9.59713284528853,10.54571290983,10.5860009450778,11.0462090694327,10.9552813931911,11.1769747354832,10.7796360449263,10.2644531474513,9.63358724575901,9.83005080410905,9.88107455005866,9.69780561158883,10.8541383563106,10.8273815186277,11.0644943809759,10.5159426524984,10.7585471985963
"Hs.77495.0.S3_3p_at",7.69446999940247,7.46424364129351,6.37501728782187,7.42198986488015,8.3384739088422,8.8579310599353,8.99404533584006,9.30316969015388,9.0450793673156,9.19748781279708,7.55901371803599,6.48354223510745,7.11255297951003,7.51900500136252,7.81689296372415,8.77190428388694,8.88009443982775,8.75479644720797,8.75667753168846,8.38338331964881
"Hs.76666.0.A2_3p_at",4.34535567067022,4.63673846752406,3.65054133733959,4.45393727198505,5.03197384879399,6.26909434936807,6.07618025092894,7.2512555848757,7.02103182987906,7.19076831468168,4.32206697121527,3.43553151324509,3.78449537190281,4.38273507720894,5.19566562791304,6.20006016924693,5.87324266272955,6.8181487780432,7.14341754866255,6.12804968090217
"Hs.76591.0.S1_3p_at",5.42608688059702,5.33824963721469,5.49149222075249,6.06291887861627,5.43066985265409,4.44123689489948,4.32779544873353,4.85286136976349,4.63530230873009,4.79305130019962,6.20786960103651,5.44892973923951,5.89448041501514,6.09388802265332,4.23320388942112,4.67787967743722,4.57089188784481,5.47365441644552,4.98905486751007,4.93234634900307
"Hs.112396.0.S3_3p_at",6.50527321519002,6.89653254032338,7.20053703649895,7.03624894732638,7.14762891593611,6.99843776826112,7.31716632073931,7.90347685706717,7.70166610969619,7.96024668306644,6.94763782988365,6.32742653915849,6.27184326937925,6.9754253443331,5.9239317530097,6.49834578719538,7.97498541080211,7.53301144190151,7.31012981440054,7.43788600778062
"Hs.75909.0.S1_3p_at",5.07149476371425,5.12519786895803,4.80543971347513,5.45929382533959,6.02329125320747,6.15834398902173,5.94780565118811,6.86220303648754,6.13752962611109,7.20874882989936,5.47901431480517,5.12953699985844,4.95880849331109,5.00460109778394,6.39865228520704,6.31672139849164,6.04835759301656,5.30661868494622,6.43748604809315,6.29343617990364
"Hs.75478.0.S1_3p_at",7.20306418514732,6.99139649242276,6.50502609193387,7.21257629783022,6.80522161742679,8.06456108823613,8.10117069512575,8.16315227838794,8.28235221181338,8.39678070373078,7.21654965581633,6.3621838298151,6.36683500899053,7.29134095590204,7.10720007488722,7.43392887417038,7.61373366260407,8.28781470599536,7.93832238756503,7.33785990366696
"4900011C_3p_s_at",3.41624809918719,3.22962000101398,3.49800887507494,3.62867071159082,5.82906550176795,5.34834227923855,5.60535104691191,5.86272082001362,5.74667209686445,5.53670854808796,3.92373340552814,4.04475413445199,3.64669675771697,3.19724786662427,4.60379738171202,5.70982152807454,5.58731177977734,5.35454263118789,5.5628974854645,4.74095654542643
"Hs.138671.2.A1_3p_a_at",8.26666232972623,7.57315295385709,7.71804209810854,7.78430901218687,7.13152076337634,6.95873941400572,7.48660913470129,7.70453376799489,7.61795447818569,6.75866540113867,8.02657659615137,7.57016762466077,7.45422372967232,7.17358400226748,6.8216350815166,7.78235520566167,6.97062769494045,6.89446558594642,6.37438903510126,6.39874952839473
"g12804750_3p_at",5.72393502325235,5.78100259127232,5.68480637448528,5.68244803178653,6.67710966447794,6.60941658947703,6.60893873568874,6.67944363775733,6.7552850295383,7.25302301323817,6.97557242159439,6.76809859827288,6.64690118402856,6.6260240064618,6.53160716941193,6.93888674680882,7.16648658404125,7.50906077546943,7.6753109416366,5.68383905493683
"Hs.70823.0.S2_3p_at",7.17014365792916,5.52415833648322,6.91790347647185,5.31187896671402,6.04523637065487,7.58287993878744,6.12691262434523,8.40993228747757,4.64702628288807,6.94631439371516,7.20275779745059,7.96023173521149,7.3289553747966,6.81354581297388,7.57444542153635,9.281868613223,8.42231483127619,8.60465809310797,7.44384196141359,6.11207884123204
"Hs.69559.0.S1_3p_a_at",9.38962204515604,9.42118538500985,7.74965974245814,9.18048848395088,6.79428132261681,6.42055575945286,6.63068352760964,8.32870284383779,7.35527265008909,8.26398076524338,9.46672717792237,9.17402528221098,10.6497585072461,10.2091746103633,7.04059770964788,7.22180493135182,7.04253530329549,7.0612997905302,7.85657048369007,7.86920292325956
"Hs.62264.0.S1_3p_at",5.81852722722503,5.27732009162586,5.39636248974116,5.61058401565807,6.9600935648051,5.92111080278266,5.1923965852355,6.35631973481581,5.60333730520921,4.87048592226155,6.86822695716235,6.16120412421311,6.07742236499997,4.98072259615108,5.89746310909319,7.1519067109143,6.86429385247304,4.96871826060823,5.86780216600987,5.0821876954474
"g7662107_3p_s_at",7.80343090421807,8.093277491852,7.64789884033329,7.66456174525822,8.59186317390528,8.34502661220236,8.76633376339152,8.95663352357245,8.53115176658288,8.51985003486501,7.49538414678015,6.47963633754635,6.28345755602437,6.62045586363881,7.31494969639486,7.9922042138645,8.64189916668142,8.43219257343778,8.37515002629878,8.55268011800012
"Hs.49500.0.S2_3p_at",7.90232142388095,6.75182579918628,5.7392139240709,6.56951785166988,6.15261344652168,7.3282079197374,6.37499792772729,8.82105217991089,7.47055244588359,6.60249137027352,8.06201044391162,7.95980758360977,8.10036512142464,5.96882821170912,7.45803504377688,8.45442061430184,6.59144686690306,6.74999298019775,6.66159739292179,5.61935789606735
"Hs.100960.0.S1_3p_at",6.13623859240824,6.02628522504256,5.55709617881705,5.96652772591355,6.70378035247765,6.9502292429645,7.44795022468732,7.70127983231882,7.43740449734082,7.58379141747537,6.19054259872081,5.77841700270262,4.50918865529995,4.97424616181508,5.19191761399946,6.05654018038545,6.43721185618023,7.43582354471478,5.87377086137645,7.36658594553071
"Hs.44131.2.A1_3p_s_at",5.05622121861248,4.63959873623555,4.65711744728087,4.39441316009209,5.31368074640189,5.89822653583786,5.34891472360899,5.65971260350141,6.52148495591207,6.83075970371348,4.83959971659946,5.11805771205622,4.91175946735749,4.53906476804266,5.22185170820769,6.39689896400548,6.76934114800564,5.81149285501676,5.92141663228691,4.87697847389297
"Hs.32556.0.S1_3p_at",7.00529983365586,6.34142541890202,7.31332431361582,7.10949381260327,7.87420106500669,8.01200506200753,8.07167830126269,7.89355728642161,8.24147782550487,7.95466411561081,6.65328654712585,6.11805854069462,6.85652821257939,7.06194275004576,7.59207537384325,7.38818905518847,8.07672091769304,7.61767093633195,7.73521950923024,7.72339756233019
"Hs.31921.0.S1_3p_at",4.71719492787491,5.68337032546437,5.13959280731582,4.56114279877418,5.71629072922003,5.69686174423505,5.9457955360518,6.83838468933062,6.97386787468759,6.71549663470058,5.56081398612394,4.75706161578201,3.81332229809758,5.11726846945796,5.2679581973398,5.89114408518394,6.80942763553956,5.01578182461509,6.6359609221303,6.74515161814406
"Hs.5669.0.A1_3p_at",4.41420222064011,4.50061419489406,4.24608802416488,4.48673737955787,5.46879877329603,6.01675691478565,5.96963397944056,6.54315174505617,6.88469759979775,6.69683088497825,4.59856797546213,4.66512640776004,4.77542155992268,4.49135528057241,5.22773866399995,6.04169062508492,6.71993320272076,6.32180274009662,5.37099452256751,4.60389827549444
"Hs.29189.1.A1_3p_a_at",7.16559698916309,7.06677006517923,6.29585268498642,7.42695825342253,7.2287619432507,8.46719620922998,8.70287617939878,8.44104777705458,8.5512895073359,7.95522397664954,7.01738767869951,6.50616482019083,6.8565946703467,7.08205423943293,7.0886670106624,8.0238703627048,7.8573284098714,6.90639969338558,7.03393526790942,8.12048432336018
"Hs.301654.0.S1_3p_at",7.87269791881991,7.37219203210159,5.28714166257675,4.98068084221335,6.36107839472537,6.3334434719809,8.35236318856077,7.14433859243844,6.86513890722572,5.86134555702638,4.98992678344109,4.06763842248826,5.14070981232264,8.351853107224,4.05961569496982,4.85323094085292,6.89756812203162,5.6710830431872,3.13102836861491,7.34594034444697
"Hs.28169.0.S1_3p_at",4.97868406994213,4.44976284596069,4.8669045360394,5.46780528257077,5.90774515034976,6.16428500377571,7.11867289786418,7.55218639678897,7.07129409893243,7.22614898356608,6.0706283905812,4.77005063524608,5.55821555930029,5.03204029896961,6.05161640644657,6.69799896175104,6.68412322006514,7.08662600276104,7.14886507510407,6.29005272624405
"Hs.302177.0.S1_3p_s_at",6.83720021850335,6.35827492940518,4.40934993356383,5.6710830431872,4.72556536519738,2.85581901317072,2.63748620068618,5.39457191034504,3.29379796157332,5.4008648393441,7.10784126504369,4.64665507641239,6.98935853916988,7.90622142881991,4.72857763089801,4.40078254062912,2.71794475391625,2.31734865658403,4.0864267847101,2.48006260441535
"Hs.26797.0.S1_3p_at",5.62227030771844,5.45905490252819,5.56285751888413,6.01903500024674,6.43955060893203,6.67035769749049,6.91515107186531,6.97364702518096,6.14556232878174,6.93145886964911,6.604218731266,6.15362597509459,5.74047686588873,5.91970767673975,6.88989551248456,6.86979910274727,6.5513524275272,6.67563492470536,7.07238026823328,6.99217312735867
"Hs.26450.0.A1_3p_at",6.16484464944806,6.22211912471176,5.74172941951111,6.13024664487817,7.04039994642965,7.17980257489384,7.61401945653197,7.41133745222478,8.17655385594194,8.16398845632581,6.36797496936978,5.95914601093026,5.34705310982497,5.79966179837546,6.01884822494183,6.87504114449075,7.89678981185298,7.4232871726156,8.27380574614137,6.61143410337583
"Hs2.26319.1.S1_3p_s_at",3.0553165245657,3.43772956400056,2.62251290612427,3.85110218321956,3.63815296177531,3.79759946380938,4.0726403525363,4.90406469924506,3.94658837941127,5.05200717094536,4.50093117834409,3.85794840940604,4.8536643256058,4.20012520638768,3.37182499343926,5.03571161737757,3.51251546813708,3.47032529057228,5.46142230654917,3.2599922639651
"g7662117_3p_a_at",6.69232035867381,6.69857522906045,6.30709926713464,6.26267105861056,7.08177182089495,7.10297132634307,7.00552458278703,7.814377385158,7.73361923012137,8.20159022858648,6.46010521306079,5.94818471462892,5.99108334509834,6.69605194389841,6.11979770491535,6.88359109930124,7.3142380271716,6.8397215075402,8.23539018722089,7.64584500320168
"Hs.25515.0.S1_3p_s_at",7.08997486155949,6.44715668875712,5.71849469911767,6.77438093812779,8.0391620514771,7.84445212111454,7.65334205868682,7.58197416126876,7.52239050210781,7.87426822926824,6.37493661113491,6.08475559700095,6.15861078206118,6.47186618759407,7.28410048207709,7.86615083181055,7.79825022950432,7.4171563147132,7.08327201057752,7.11087830684165
"g8922144_3p_s_at",6.11182857887554,6.09555135806571,6.00497041239767,6.09045834290301,6.73258269068273,6.71618287359169,7.49964934111698,7.6524895191458,7.54715659846921,7.6432772548373,7.18505239885929,6.34078352799095,5.70951261213489,6.08296132600922,7.14596614996133,7.76065372624871,7.39866564460317,7.49278426753074,7.28287665085697,7.30734742923726
"Hs.271273.0.S1_3p_x_at",3.84808732601316,4.33275123423304,3.92336301557003,4.6060758815216,5.91672453922542,4.18169595723341,4.98757630651889,4.66958510229034,4.36364787558192,6.82960980549501,3.89498737783886,3.8827653288874,4.83809313992461,3.7363955111947,4.61039839531808,4.27041389764413,5.05255948563422,4.50460318200897,5.03292519888956,6.47104336615774
"g13543471_3p_s_at",5.40068960433884,4.59180981610587,5.85658300906348,5.45947012705225,4.92122821953457,4.83466349680266,5.39953490409671,5.12788202941262,4.83872314544395,4.41251018685062,5.54206378183567,5.47578986547369,5.3882092718725,6.0767760488115,4.9126759622947,4.57979435238367,4.56156454424235,4.46461238802916,5.54957804952008,4.67488200317906
"Hs.23585.0.S2_3p_at",7.40143526305502,7.68489248734645,7.19234634465002,7.60023564307015,8.28287603403414,8.512471741672,8.60737644393989,8.8307384035661,9.00559955824155,8.71008696018388,7.94002338797445,7.55682097123541,7.270206314104,7.8156464882923,7.85903258546067,8.36433591037118,8.05397485357115,9.12760022653866,8.94547470772415,8.6772310343878
"Hs2.287312.1.S1_3p_s_at",6.84978691433417,6.38933436600752,7.17408539458867,5.96002092234101,6.0746676898362,7.30570215503028,6.4166902248449,6.80280055783575,7.28035365488406,5.35083633304551,7.41613639005088,6.36822145671911,7.19810139401481,6.8397258680983,6.66597309571411,6.76133097038686,6.74225806257585,6.60116786852562,5.01150594891445,8.10529678382864
"Hs.22559.0.S1_3p_at",5.89101259379361,5.55180039830111,5.15315913105738,5.2492219428857,5.98221884571995,6.63056465280879,6.93771039144047,7.29683451783694,6.78467662592814,7.48331983118869,6.00094123092907,5.42201175553022,5.14070981232264,5.74230134010603,5.80045432948689,7.24335017609698,6.65706945796181,6.49393505179037,6.73787997069983,6.38958570879831
"g6325466_3p_at",7.71506746384096,7.57178139556683,7.64325162538737,7.57786426026106,6.52228114929385,6.40136138015265,6.22419075752221,6.12334095626644,6.24741356990537,5.91268620431789,7.9436727116439,7.91566403875878,7.66600901591231,7.6005086483969,6.21051066528426,6.30079394186719,6.50604351496405,6.315507101756,5.95866147883067,6.43697960440056
"Hs.21992.1.S1_3p_a_at",5.87744132291159,5.40363839382861,5.26940832896605,5.54902031296811,7.30391911353938,7.66353634727162,7.52313495142722,7.64451316149598,7.36335136381449,7.0642491103943,6.06263386035804,5.79601133203873,5.57723739361258,5.17442916086235,7.35649611952551,7.83116523160194,8.19948069709182,7.36160106024018,7.69334248270119,7.84276032923453
"Hs2.398145.1.S1_3p_at",5.88765003551116,5.13349873511538,4.58649712951187,5.361069696891,5.52660155407351,5.96383020093515,5.76015334025521,6.89053621717892,6.68789160177102,6.77383203224543,5.25514345153614,4.7340220610799,5.40190794435693,5.78747711870238,4.96581452694061,5.3935788062216,6.34592655210348,6.64234404158768,6.36730052288724,6.06995590722713
"g7662451_3p_a_at",8.18055992513783,9.30336195846448,8.86879507806791,8.10236713575321,8.58868127094129,9.1084260503809,9.28468785332592,10.1505555819296,10.1610038018537,10.2320204384047,8.18332064455567,7.75720856982165,8.39849187739924,8.4962190370992,7.63898739945457,8.61425735431345,9.43999906383646,9.1689004654221,9.43279257472243,8.85716759490055
"Hs.17411.1.S2_3p_s_at",7.20066436403041,6.00586914165292,6.91826018976715,6.78134714739213,7.83960491990017,8.13492295351539,8.43919456830523,8.33627862510416,8.84624600181706,8.53399982014151,7.14377801702703,7.18362072475048,6.26430199998941,7.29314692552454,7.59825036973821,8.06405906818602,8.13994689301532,8.72946875454004,7.86681829053394,7.89718654353572
"g4503760_3p_at",6.63325179255926,4.05327232357866,4.77845706208925,6.35122373953608,6.49156779153278,5.97597349055943,5.3435889894175,6.4111372325547,5.45433406857933,6.47882779786989,5.47489865608583,4.02545443035305,5.62733890072199,5.3635280815328,4.98243534595578,5.80207191763344,4.94044893525897,5.94585268869985,7.01726915801509,5.30714130183482
"g7662115_3p_a_at",8.16857682678443,8.43198887889161,8.15830775341479,8.29526888041015,8.75535417079274,9.21914696788802,9.29901675634488,9.80099505697616,9.79967194864973,9.8068817515683,8.28804311974286,8.10762329231657,8.22429983262785,8.82445314037952,8.8143937139918,9.14489042249755,9.51863965618489,9.72314449117784,9.45284063520491,9.6456658427125
"Hs.16218.0.A2_3p_a_at",7.86041098534888,7.4588538384244,7.24442973575817,7.44325245776008,7.89423763650037,8.91514662567063,8.76782013497288,9.19124378833102,9.24259895457642,9.14691385191824,7.54481958381143,6.86079811537005,6.50709961407365,7.5350660321567,7.21027179905302,8.60802161045303,8.29389134848784,8.09881902275919,8.5152825096997,7.98967091276615
"Hs.274277.0.S1_3p_x_at",5.88102894468278,6.52038648308362,6.50087068648198,6.36465203170358,5.89487717892663,5.42818476813547,5.49512976702546,5.92381337854136,5.39273159097599,5.62183940278279,6.42124183402566,6.4021366442293,7.08658641111854,6.59829219284165,5.6207010723817,5.42546775724813,5.47374269170508,5.92381337854136,6.03490365433008,6.00696079080835
"Hs.14912.0.S2_3p_at",4.56356287255186,3.68878866124407,3.83463272872703,4.05597667415451,3.91090770236639,4.16298221418388,3.60239932122742,4.86355129439749,4.63230261160425,4.47782928304636,4.61336770550488,5.09338066624464,3.74834533868531,4.94165653311522,3.57537370514193,4.02744467400729,4.40209551264434,3.58264380971138,3.39985438710678,3.50331078773472
"Hs.13421.0.S1_3p_at",5.17036097666444,5.44313042483362,4.99561792042467,5.3187890523572,6.65428377536103,6.75418352232514,6.80612497305014,6.447032380105,6.77827539557542,6.63184248067342,5.68656641304151,4.91191889570882,5.08821131357248,5.43349999360892,6.83894251973462,6.93479110889401,6.85196524101383,6.91012972014598,7.43363147822995,6.91724041780706
"Hs.13264.0.S1_3p_at",9.4539014975606,9.46127832304267,8.3552352483143,9.26751109528633,8.83255122613997,9.42309719882657,9.46281956312682,10.2624634683562,10.089910736099,10.5092713548615,9.77265258286651,8.91062021511289,9.35428486223894,9.6861338760164,8.2688672877752,8.89201164013248,9.81628827725509,9.67113667252203,10.0873413735621,9.16318137508546
"Hs.13255.0.S2_3p_x_at",7.20120575719661,6.92455233359287,7.31619357916884,7.17675941291287,6.40321997949828,6.2682640054781,6.17831501592991,6.37634770091293,6.12553114921313,6.39749741701162,7.17621805462627,7.27315809604701,7.27511040551339,7.14813178246388,6.43644003630567,5.97458877679709,6.32226042078506,6.69817396034126,6.67558085076028,6.47783189840637
